Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,MA10,MA50,Returns,Volatility,RSI,MACD,UpperBand,LowerBand
2021-11-18,157.87,153.71,158.67,153.05,137.83M,2.85%,157.87,137830000.0,151.067,147.1408,0.02853606098117134,0.01306737373716788,71.96516058791505,1.6811506742149902,155.03415187098256,145.96284812901746
2021-11-19,160.55,157.65,161.02,156.53,117.31M,1.70%,160.55,117310000.0,151.994,147.3724,0.016975992905555293,0.013592779931329244,78.67392380009896,2.278102883163882,157.390149061506,144.79285093849398
2021-11-22,161.02,161.68,165.7,161.0,117.47M,0.29%,161.02,117470000.0,153.052,147.6018,0.0029274369355341,0.013042021113816488,78.03261977573904,2.757332073842747,159.29648007407224,144.12451992592776
2021-11-23,161.41,161.12,161.8,159.06,96.04M,0.24%,161.41,96040000.0,154.11200000000002,147.86759999999998,0.002422059371506524,0.013043439676173963,76.75296655879178,3.1324850628493266,160.95281283232774,143.67718716767226
2021-11-24,161.94,160.75,162.14,159.64,69.46M,0.33%,161.94,69460000.0,155.51399999999998,148.1258,0.0032835635958119447,0.00951572586032584,79.61165048543688,3.432989711639692,162.4449318885048,143.4940681114952
2021-11-26,156.81,159.57,160.45,156.36,76.96M,-3.17%,156.81,76960000.0,156.40800000000002,148.28619999999998,-0.03167839940718786,0.015961147352479298,61.841541755888656,3.220074667681871,162.80782416045267,143.55517583954733
2021-11-29,160.24,159.37,161.19,158.79,88.75M,2.19%,160.24,88750000.0,157.43300000000002,148.56980000000001,0.021873604999681273,0.016564923605335992,68.8897455666924,3.2901831128125423,163.68350374433052,143.72349625566946
2021-11-30,165.3,159.99,165.52,159.92,174.05M,3.16%,165.3,174050000.0,158.96300000000002,149.017,0.03157763354967558,0.018078898309234075,73.65328109696378,3.7112631411877146,165.49156716490478,143.54943283509527
2021-12-01,164.77,167.48,170.3,164.53,152.42M,-0.32%,164.77,152420000.0,160.34,149.4438,-0.003206291591046573,0.018539266001992183,79.80191015210477,3.9565963469951555,166.9167452606462,143.59925473935382
2021-12-02,163.76,158.74,164.2,157.8,136.74M,-0.61%,163.76,136740000.0,161.36700000000002,149.80200000000002,-0.006129756630454675,0.018889652969757878,77.18097844680119,4.023149754998201,167.978119807275,143.76488019272506
